hs_code,country_name,country_iso,export_scale,recommendation_score,source
330499,가나,,내수,1.28,KOTRA
330499,몽골,MN,유망,12.04,KOTRA
330499,미국,US,유망,25.65,KOTRA
330499,미국령사모아,,유망,4.4,KOTRA
330499,미얀마,MM,유망,7.37,KOTRA
330499,바누아투,,유망,5.43,KOTRA
330499,바레인,,유망,5.58,KOTRA
330499,바베이도스,,유망,3.25,KOTRA
330499,바하마,,유망,3.12,KOTRA
330499,방글라데시,BD,유망,5.4,KOTRA
330499,베냉,,유망,2.85,KOTRA
330499,베네수엘라,,유망,4.26,KOTRA
330499,베트남,VN,유망,19.13,KOTRA
330499,벨기에,,유망,5.74,KOTRA
330499,벨라루스,,유망,4.77,KOTRA
330499,보스니아 헤르체고비나,,유망,4.55,KOTRA
330499,볼리비아,,유망,4.99,KOTRA
330499,부르키나파소,,유망,3.11,KOTRA
330499,부탄,,유망,5.05,KOTRA
330499,북마리아나제도,,유망,4.07,KOTRA
330499,불가리아,,유망,7.6,KOTRA
330499,브라질,BR,유망,7.31,KOTRA
330499,브루나이,,유망,5.39,KOTRA
330499,사모아 (서사모아),,유망,3.25,KOTRA
330499,사우디아라비아,SA,유망,7.79,KOTRA
330499,세네갈,,유망,3.37,KOTRA
330499,몰타,,유망,4.33,KOTRA
330499,몰디브,,유망,5.1,KOTRA
330499,몰다비아,,유망,6.12,KOTRA
330499,라오스,LA,유망,3.59,KOTRA
330499,라이베리아,,유망,2.85,KOTRA
330499,라트비아,,유망,5.55,KOTRA
330499,러시아연방,,유망,13.19,KOTRA
330499,레바논,,유망,4.88,KOTRA
330499,레유니온,,유망,5.51,KOTRA
330499,루마니아,,유망,8.14,KOTRA
330499,룩셈부르크,,유망,4.73,KOTRA
330499,르완다,,유망,4.9,KOTRA
330499,리비아,,유망,5.06,KOTRA
330499,리투아니아,,유망,7.4,KOTRA
330499,마다가스카르,,유망,5.2,KOTRA
330499,마르티니끄,,유망,7.45,KOTRA
330499,마샬 제도,,유망,3.34,KOTRA
330499,마카오,,유망,4.5,KOTRA
330499,마케도니아,,유망,5.89,KOTRA
330499,마크로네시아,,유망,3.44,KOTRA
330499,말라위,,유망,4.1,KOTRA
330499,말레이시아,MY,유망,14.47,KOTRA
330499,멕시코,MX,유망,8.1,KOTRA
330499,모로코,,유망,4.89,KOTRA
330499,모리셔스,,유망,6.69,KOTRA
330499,모리타니아,,유망,3.94,KOTRA
330499,모잠비크,,유망,2.67,KOTRA
330499,몬테네그로,,유망,5.47,KOTRA
330499,세르비아,,유망,5.06,KOTRA
330499,세이셸,,유망,5.46,KOTRA
330499,영국,GB,유망,10.31,KOTRA
330499,예멘,,유망,5.27,KOTRA
330499,오만,OM,유망,6.38,KOTRA
330499,오스트리아,,유망,4.72,KOTRA
330499,온두라스,,유망,3.13,KOTRA
330499,요르단,,유망,4.88,KOTRA
330499,우간다,,유망,4.73,KOTRA
330499,우루과이,,유망,4.87,KOTRA
330499,우즈베키스탄,UZ,유망,7.89,KOTRA
330499,우크라이나,,유망,10.07,KOTRA
330499,이라크,IQ,유망,7.87,KOTRA
330499,이란,,유망,3.04,KOTRA
330499,이스라엘,,유망,5.97,KOTRA
330499,이집트,EG,유망,4.09,KOTRA
330499,이탈리아,IT,유망,7.98,KOTRA
330499,인도,IN,유망,7.79,KOTRA
330499,인도네시아,ID,유망,10.56,KOTRA
330499,일본,JP,유망,18.78,KOTRA
330499,자메이카,,유망,3.79,KOTRA
330499,잠비아,,유망,4.48,KOTRA
330499,조지아,,유망,5.47,KOTRA
330499,중국,CN,유망,18.87,KOTRA
330499,중앙아프리카공화국,,유망,1.94,KOTRA
330499,지부티,,유망,2.88,KOTRA
330499,지브롤터,,유망,3.48,KOTRA
330499,엘살바도르,,유망,5.81,KOTRA
330499,에티오피아,,유망,3.55,KOTRA
330499,에콰도르,,유망,6.59,KOTRA
330499,소말리아,,유망,4.28,KOTRA
330499,수단,,유망,1.04,KOTRA
330499,수리남,,유망,3.78,KOTRA
330499,스리랑카,,유망,6.67,KOTRA
330499,스와질란드,,유망,2.91,KOTRA
330499,스웨덴,,유망,7.53,KOTRA
330499,스위스,,유망,9.07,KOTRA
330499,스페인,ES,유망,7.87,KOTRA
330499,슬로바키아,,유망,6.51,KOTRA
330499,슬로베니아,,유망,4.5,KOTRA
330499,시리아,,유망,2.29,KOTRA
330499,시에라리온,,유망,3.11,KOTRA
330499,싱가포르,SG,유망,14.94,KOTRA
330499,아랍에미리트,AE,유망,13.83,KOTRA
330499,아루바,,유망,2.73,KOTRA
330499,아르메니아,,유망,4.68,KOTRA
330499,아르헨티나,,유망,5.06,KOTRA
330499,아이슬란드,,유망,5.06,KOTRA
330499,아일랜드,,유망,5.84,KOTRA
330499,아제르바이잔,,유망,8.08,KOTRA
330499,아프가니스탄,,유망,3.19,KOTRA
330499,알바니아,,유망,5.91,KOTRA
330499,알제리,,유망,6.32,KOTRA
330499,앙골라,,유망,4.15,KOTRA
330499,에스토니아,,유망,7.05,KOTRA
330499,독일,DE,유망,10.37,KOTRA
330499,도미니카공화국,,유망,5.59,KOTRA
330499,이란,,성장,3.93,KOTRA
330499,이스라엘,,성장,8.3,KOTRA
330499,이집트,EG,성장,5.09,KOTRA
330499,이탈리아,IT,성장,12.24,KOTRA
330499,인도,IN,성장,11.62,KOTRA
330499,인도네시아,ID,성장,16.7,KOTRA
330499,일본,JP,성장,28.18,KOTRA
330499,자메이카,,성장,4.55,KOTRA
330499,잠비아,,성장,5.81,KOTRA
330499,조지아,,성장,7.9,KOTRA
330499,중국,CN,성장,31.05,KOTRA
330499,중앙아프리카공화국,,성장,2.44,KOTRA
330499,지부티,,성장,3.64,KOTRA
330499,지브롤터,,성장,4.38,KOTRA
330499,짐바브웨,,성장,6.64,KOTRA
330499,체코,,성장,13.8,KOTRA
330499,칠레,CL,성장,10.19,KOTRA
330499,카메룬,,성장,3.94,KOTRA
330499,카자흐스탄,KZ,성장,13.95,KOTRA
330499,카타르,QA,성장,10.74,KOTRA
330499,캄보디아,KH,성장,14.98,KOTRA
330499,캐나다,CA,성장,18.86,KOTRA
330499,케냐,,성장,6.4,KOTRA
330499,코스타리카,,성장,6.2,KOTRA
330499,코트디부아르,,성장,3.45,KOTRA
330499,이라크,IQ,성장,11.47,KOTRA
330499,우크라이나,,성장,16.25,KOTRA
330499,우즈베키스탄,UZ,성장,11.07,KOTRA
330499,시에라리온,,성장,3.86,KOTRA
330499,싱가포르,SG,성장,21.92,KOTRA
330499,아랍에미리트,AE,성장,21.61,KOTRA
330499,아루바,,성장,3.58,KOTRA
330499,아르메니아,,성장,6.38,KOTRA
330499,아르헨티나,,성장,6.85,KOTRA
330499,아이슬란드,,성장,6.54,KOTRA
330499,아일랜드,,성장,7.92,KOTRA
330499,아제르바이잔,,성장,11.42,KOTRA
330499,아프가니스탄,,성장,3.98,KOTRA
330499,알바니아,,성장,8.34,KOTRA
330499,알제리,,성장,8.29,KOTRA
330499,앙골라,,성장,5.16,KOTRA
330499,에스토니아,,성장,9.94,KOTRA
330499,에콰도르,,성장,8.56,KOTRA
330499,에티오피아,,성장,4.54,KOTRA
330499,엘살바도르,,성장,6.87,KOTRA
330499,영국,GB,성장,19.19,KOTRA
330499,예멘,,성장,6.48,KOTRA
330499,오만,OM,성장,8.7,KOTRA
330499,오스트리아,,성장,6.9,KOTRA
330499,온두라스,,성장,4.01,KOTRA
330499,요르단,,성장,6.82,KOTRA
330499,우간다,,성장,6.01,KOTRA
330499,우루과이,,성장,6.19,KOTRA
330499,콜롬비아,,성장,8.26,KOTRA
330499,콩고,,성장,5.85,KOTRA
330499,필리핀,PH,성장,16.05,KOTRA
330499,헝가리,,성장,9.8,KOTRA
330499,호주,AU,성장,19.41,KOTRA
330499,홍콩,HK,성장,28.01,KOTRA
330499,가나,,유망,4.03,KOTRA
330499,가봉,,유망,5.42,KOTRA
330499,가이아나,,유망,5.08,KOTRA
330499,과테말라,,유망,4.42,KOTRA
330499,괌,GU,유망,5.08,KOTRA
330499,그리스,,유망,6.84,KOTRA
330499,기니,,유망,3.34,KOTRA
330499,기타국,,유망,4.37,KOTRA
330499,나미비아,,유망,1.95,KOTRA
330499,나이지리아,,유망,6.01,KOTRA
330499,남극,,유망,3.55,KOTRA
330499,남아프리카공화국,ZA,유망,5.99,KOTRA
330499,네덜란드,NL,유망,7.29,KOTRA
330499,네팔,,유망,5.55,KOTRA
330499,노르웨이,,유망,7.73,KOTRA
330499,뉴질랜드,,유망,6.85,KOTRA
330499,뉴캘러도니아,,유망,3.48,KOTRA
330499,니제르,,유망,1.94,KOTRA
330499,니카라과,,유망,3.22,KOTRA
330499,대만,TW,유망,15.77,KOTRA
330499,덴마크,,유망,5.65,KOTRA
330499,핀란드,,성장,8.94,KOTRA
330499,피지,,성장,6.23,KOTRA
330499,프랑스,FR,성장,13.5,KOTRA
330499,콩고민주공화국,,성장,4.81,KOTRA
330499,쿠바,,성장,3.79,KOTRA
330499,쿠웨이트,KW,성장,11.83,KOTRA
330499,큐라소,,성장,6.07,KOTRA
330499,크로아티아,,성장,8.38,KOTRA
330499,키르기즈스탄,,성장,11.6,KOTRA
330499,키프로스,,성장,9.22,KOTRA
330499,타지키스탄,,성장,5.66,KOTRA
330499,탄자니아,,성장,5.96,KOTRA
330499,태국,TH,성장,21.03,KOTRA
330499,토고,,성장,4.47,KOTRA
330499,투르크메니스탄,,성장,6.33,KOTRA
330499,튀니지,,성장,6.07,KOTRA
330499,튀르키예,,성장,16.19,KOTRA
330499,트리니다드토바고,,성장,5.58,KOTRA
330499,파나마,,성장,6.89,KOTRA
330499,파라과이,,성장,5.14,KOTRA
330499,파키스탄,,성장,7.93,KOTRA
330499,파푸아뉴기니,,성장,5.31,KOTRA
330499,팔레스타인,,성장,3.1,KOTRA
330499,페루,PE,성장,8.12,KOTRA
330499,포르투갈,,성장,7.01,KOTRA
330499,폴란드,PL,성장,15.67,KOTRA
330499,폴리네시아(프),,성장,6.29,KOTRA
330499,푸에르토리코,,성장,5.29,KOTRA
330499,짐바브웨,,유망,5.36,KOTRA
330499,체코,,유망,9.01,KOTRA
330499,아이슬란드,,초보,4.33,KOTRA
330499,아일랜드,,초보,4.36,KOTRA
330499,아제르바이잔,,초보,6.38,KOTRA
330499,아프가니스탄,,초보,2.49,KOTRA
330499,알바니아,,초보,4.93,KOTRA
330499,알제리,,초보,4.87,KOTRA
330499,앙골라,,초보,3.39,KOTRA
330499,에스토니아,,초보,4.97,KOTRA
330499,에콰도르,,초보,5.01,KOTRA
330499,에티오피아,,초보,2.76,KOTRA
330499,엘살바도르,,초보,4.92,KOTRA
330499,영국,GB,초보,6.23,KOTRA
330499,예멘,,초보,4.23,KOTRA
330499,오만,OM,초보,4.63,KOTRA
330499,오스트리아,,초보,3.64,KOTRA
330499,온두라스,,초보,2.52,KOTRA
330499,요르단,,초보,3.96,KOTRA
330499,우간다,,초보,3.64,KOTRA
330499,우루과이,,초보,3.67,KOTRA
330499,우즈베키스탄,UZ,초보,5.97,KOTRA
330499,우크라이나,,초보,6.3,KOTRA
330499,이라크,IQ,초보,5.61,KOTRA
330499,이란,,초보,2.42,KOTRA
330499,이스라엘,,초보,4.93,KOTRA
330499,이집트,EG,초보,3.38,KOTRA
330499,아르헨티나,,초보,3.98,KOTRA
330499,아르메니아,,초보,3.46,KOTRA
330499,아루바,,초보,2.34,KOTRA
330499,부르키나파소,,초보,2.66,KOTRA
330499,부탄,,초보,4.07,KOTRA
330499,북마리아나제도,,초보,3.13,KOTRA
330499,불가리아,,초보,5.42,KOTRA
330499,브라질,BR,초보,5.74,KOTRA
330499,브루나이,,초보,4.09,KOTRA
330499,사모아 (서사모아),,초보,2.52,KOTRA
330499,사우디아라비아,SA,초보,5.04,KOTRA
330499,세네갈,,초보,2.73,KOTRA
330499,세르비아,,초보,3.75,KOTRA
330499,세이셸,,초보,4.12,KOTRA
330499,소말리아,,초보,3.51,KOTRA
330499,수단,,초보,0.81,KOTRA
330499,수리남,,초보,3.1,KOTRA
330499,스리랑카,,초보,5.16,KOTRA
330499,스와질란드,,초보,2.36,KOTRA
330499,스웨덴,,초보,5.48,KOTRA
330499,스위스,,초보,6.44,KOTRA
330499,스페인,ES,초보,5.24,KOTRA
330499,슬로바키아,,초보,4.68,KOTRA
330499,슬로베니아,,초보,3.41,KOTRA
330499,시리아,,초보,1.89,KOTRA
330499,시에라리온,,초보,2.6,KOTRA
330499,싱가포르,SG,초보,9.64,KOTRA
330499,아랍에미리트,AE,초보,8.09,KOTRA
330499,이탈리아,IT,초보,5.46,KOTRA
330499,인도,IN,초보,5.54,KOTRA
330499,키프로스,,초보,5.25,KOTRA
330499,타지키스탄,,초보,3.37,KOTRA
330499,탄자니아,,초보,3.43,KOTRA
330499,태국,TH,초보,8.51,KOTRA
330499,토고,,초보,2.85,KOTRA
330499,투르크메니스탄,,초보,4.25,KOTRA
330499,튀니지,,초보,3.79,KOTRA
330499,튀르키예,,초보,6.23,KOTRA
330499,트리니다드토바고,,초보,4.15,KOTRA
330499,파나마,,초보,3.9,KOTRA
330499,파라과이,,초보,2.99,KOTRA
330499,파키스탄,,초보,4.46,KOTRA
330499,파푸아뉴기니,,초보,3.44,KOTRA
330499,팔레스타인,,초보,1.88,KOTRA
330499,페루,PE,초보,4.08,KOTRA
330499,포르투갈,,초보,3.58,KOTRA
330499,폴란드,PL,초보,5.46,KOTRA
330499,폴리네시아(프),,초보,4.81,KOTRA
330499,푸에르토리코,,초보,3.44,KOTRA
330499,프랑스,FR,초보,5.82,KOTRA
330499,피지,,초보,3.87,KOTRA
330499,핀란드,,초보,4.51,KOTRA
330499,필리핀,PH,초보,7.24,KOTRA
330499,헝가리,,초보,4.76,KOTRA
870830,가나,,내수,0.76,KOTRA
870830,바레인,,유망,3.07,KOTRA
870830,바하마,,유망,1.8,KOTRA
870830,방글라데시,BD,유망,2.76,KOTRA
870830,베네수엘라,,유망,2.46,KOTRA
870830,베트남,VN,유망,5.58,KOTRA
870830,벨기에,,유망,3.17,KOTRA
870830,벨라루스,,유망,2.5,KOTRA
870830,볼리비아,,유망,2.18,KOTRA
870830,부탄,,유망,2.05,KOTRA
870830,북마리아나제도,,유망,2.12,KOTRA
870830,불가리아,,유망,3.48,KOTRA
870830,브라질,BR,유망,4.2,KOTRA
870830,브루나이,,유망,2.53,KOTRA
870830,사우디아라비아,SA,유망,3.99,KOTRA
870830,세네갈,,유망,2.17,KOTRA
870830,세르비아,,유망,2.89,KOTRA
870830,세이셸,,유망,2.16,KOTRA
870830,세인트루시아,,유망,2.32,KOTRA
870830,솔로몬,,유망,2.21,KOTRA
870830,수단,,유망,0.55,KOTRA
870830,바누아투,,유망,2.43,KOTRA
870830,미얀마,MM,유망,2.11,KOTRA
870830,러시아연방,,유망,4.41,KOTRA
870830,레바논,,유망,3.74,KOTRA
870830,루마니아,,유망,3.64,KOTRA
870830,리비아,,유망,2.9,KOTRA
870830,리투아니아,,유망,3.5,KOTRA
870830,마다가스카르,,유망,2.6,KOTRA
870830,마르티니끄,,유망,2.94,KOTRA
870830,마샬 제도,,유망,2.33,KOTRA
870830,마카오,,유망,1.69,KOTRA
870830,말레이시아,MY,유망,4.66,KOTRA
870830,멕시코,MX,유망,4.59,KOTRA
870830,모로코,,유망,2.27,KOTRA
870830,모리셔스,,유망,3.12,KOTRA
870830,모잠비크,,유망,2.32,KOTRA
870830,몰다비아,,유망,2.65,KOTRA
870830,몰디브,,유망,1.78,KOTRA
870830,몰타,,유망,2.36,KOTRA
870830,몽골,MN,유망,3.41,KOTRA
870830,미국,US,유망,9.53,KOTRA
870830,미국령사모아,,유망,1.83,KOTRA
870830,스리랑카,,유망,2.49,KOTRA
870830,스웨덴,,유망,3.7,KOTRA
870830,요르단,,유망,3.76,KOTRA
870830,우간다,,유망,1.61,KOTRA
870830,우루과이,,유망,3.13,KOTRA
870830,우즈베키스탄,UZ,유망,5.86,KOTRA
870830,우크라이나,,유망,2.85,KOTRA
870830,이라크,IQ,유망,5.41,KOTRA
870830,이란,,유망,2.97,KOTRA
870830,이스라엘,,유망,4.14,KOTRA
870830,이집트,EG,유망,4.57,KOTRA
870830,이탈리아,IT,유망,3.89,KOTRA
870830,인도,IN,유망,3.92,KOTRA
870830,인도네시아,ID,유망,5.24,KOTRA
870830,일본,JP,유망,5.24,KOTRA
870830,조지아,,유망,2.52,KOTRA
